x,y,distance
5786.351556077876,-2655.2536056730287,662.873888888889
5789.86967406529,-2642.748977360333,664.1443027474529
5817.11382446519,-2515.0784785401765,676.9191800528608
5833.083535542534,-2401.633881256649,688.4738888888892
5837.293076655036,-2370.376032876468,691.1866971940227
5878.070037100166,-2086.7808909461305,711.3355555555557
5880.6654898454535,-2069.270015377581,712.7832325204828
5907.604142847705,-1895.567533405574,734.7133333333336
5929.07610442691,-1779.4607463818404,750.8657312136434
5949.538358943004,-1682.4334505310405,761.2270795173861
5964.796655861931,-1632.711342360719,767.2244444444447
6004.878070960247,-1552.8552259952464,776.1129398169298
6086.197619540113,-1434.819077267896,785.0244444444447
6174.177288478055,-1320.9333103687627,793.9777845656181
6234.1428496639355,-1253.8864362599684,803.0325000000003
6303.896122265514,-1198.548572101194,817.9482895676674
6358.200073199783,-1155.3811452778227,827.0325000000003
6508.517426594892,-1069.0490670266781,841.9972604460529
6715.0037089820535,-995.070337919864,854.1325000000004
6734.970936952108,-988.5021387991276,855.5665514434471
6838.351987336273,-960.9275891537451,872.2658333333336
6917.681315792367,-959.3316491897821,884.2034897820065
6919.340060071708,-959.2548423469048,884.3547222222224
7179.114425083216,-944.712163339759,902.3875076368977
7279.168147925607,-941.4172521479636,914.6880555555558
7362.400425530766,-941.8412680193983,928.2229858561948
7405.879662402323,-941.6383485236033,932.9547222222225
7500.328188026766,-940.8756941759768,941.9944141468055
7533.304003972255,-940.5471599982986,945.2213888888891
7729.493370958869,-939.0539006377147,965.1350091323341
7777.3081155062055,-939.3889706796674,969.9325000000002
7806.769834675133,-939.6439476771986,972.8740288493109
7901.83186846551,-940.3293316213976,982.3325000000002
7962.307569860675,-940.6503935785001,988.4044121098202
8055.705484908494,-940.9550819901183,997.9436111111113
8133.949525449746,-940.8480841431553,1005.6448175564227
8333.027621181871,-938.7804943118848,1023.1880555555557
8464.664069568085,-933.3055176966798,1034.1275533596533
8680.555625434288,-914.4481303727647,1051.7880555555557
8844.73797244041,-894.7201790899212,1067.6187936167923
8896.778441773546,-887.623464087622,1074.1880555555558
9041.203369229488,-863.2448045753001,1096.6658333333335
9066.840661401158,-858.6037623738985,1099.7260092543283
9209.464137410261,-832.4399688591812,1114.2577279702155
9304.816841274778,-814.6112878724772,1123.9701258860523
9388.166967155488,-798.6953818143522,1132.2325
9431.50974505802,-790.2410574474186,1136.9334928373273
9546.617680796491,-766.4817670117632,1151.699166666667
9561.794583497975,-763.2066188056681,1153.2420487093939
9877.456413233582,-693.3309488770791,1177.645140767564
9937.724923504535,-679.7483331074825,1184.2547222222224
10084.151878740167,-644.699842175543,1208.6574184312437
10158.465859116186,-626.0118389734631,1216.9505555555559
10258.175040219681,-600.8143175840042,1226.733117667285
10361.379795448847,-574.8035447994747,1236.683888888889
10417.599733581681,-560.5183234104812,1241.6161992660382
10568.906720264353,-521.5833113635794,1253.1283333333333
10737.086631703358,-477.7830713797437,1266.316189970743
10801.575386375327,-460.80894478334625,1272.9283333333335
10928.694952110276,-426.46450414648905,1292.795
11008.491598105102,-404.5413878076981,1304.1886185432804
11111.054077656703,-376.01883460286643,1315.3530555555558
11165.078435072743,-359.6686512244478,1319.6665348830584
11332.200483398588,-305.2035259743946,1329.6308333333336
11411.749045023204,-278.60318270259506,1334.8155454686103
11482.340581092956,-254.76473990266004,1342.2419444444447
11543.080581006558,-222.95223791050122,1356.1100468363998
11576.783388168647,-203.48405122697545,1359.3086111111113
11687.837169235445,-137.2157831715794,1367.4419444444447
11710.160219618096,-122.41172686426538,1369.2536677914322
11788.737024673514,-56.35221660113573,1378.1086111111113
11827.133633929385,-8.366909602106695,1386.1880662000124
11844.73809397202,14.808594737678527,1390.9086111111112
11874.934967561767,66.06448500370257,1400.2463364418013
11883.354126533708,84.62553644218426,1402.375277777778
11893.594042033408,109.9716477435312,1404.9947947600808
11912.605221337779,186.43454764575176,1412.7039567904944
11913.868946535227,199.89474402018843,1414.075277777778
11911.80367871723,254.32679705190608,1419.6878575504913
11910.645208190874,261.3031127203136,1420.4086111111112
11885.225890579393,335.9516779259405,1428.2791553976326
11882.110234452653,342.0092582577837,1428.9641666666669
11847.869894232716,392.3212578156904,1434.7283609126869
11815.609399029781,427.79387056596494,1438.2975000000001
11779.813613603688,461.5552282849859,1441.8331005634893
11742.227682140126,491.2053315016135,1445.5641666666668
11683.094526984158,528.2694187430956,1451.8419444444446
11664.662613246443,538.7319548074648,1454.3395179551724
11620.512291108937,559.5684492654326,1462.5975
11594.34169359165,568.9803970632939,1466.1317325212758
11523.884316309812,592.211311493169,1473.0197222222223
11509.248657641674,596.6241166541193,1474.5516980785492
11456.014361904725,610.5922860900537,1480.9988440371171
11441.275303202303,613.9288838169691,1482.7530555555556
11374.974719592778,626.7656090000662,1489.5376174120263
11327.529868874213,634.4402183216458,1493.1530555555555
11190.076534032456,654.2225437123208,1502.2641666666666
11158.152982707219,658.5985230031871,1505.0429576084894
11058.2149718245,670.9530912033996,1520.3641666666667
11029.438190582363,674.4888435869518,1524.463436370223
10954.484655209379,684.0593108335587,1532.9641666666666
10935.94334383659,686.4351246812698,1535.020703234186
10839.320425654114,698.8452689955994,1545.0127116845276
10791.48149270593,705.1192511732635,1548.4641666666666
10625.162896985248,727.0862483420053,1558.8030344833294
10609.064252346016,729.1998325823815,1559.9641666666666
10482.974162331866,745.543928354561,1571.7419444444445
10399.651538500248,756.3715209931117,1582.7075685914306
10357.337429752619,762.0211755115031,1589.0086111111111
10225.985290330862,779.5670862323815,1608.0210110795
10190.164959825062,784.130822774213,1611.9722222222222
10072.245926712376,799.1683125762373,1623.764739454385
9954.711316225987,814.9991476083138,1635.7380900001804
9953.38716136892,815.1760287972496,1635.872222222222
9836.191897986586,830.6563344627233,1647.9133159178978
9777.614453533815,838.6307643662933,1654.7722222222221
9662.178353461866,855.8215152080174,1665.698990626595
